l0_name,l1_name,l2_name,l0_id,l1_id,l2_id
Biology,Agronomy,Alhagi sparsifolia,86803240,6557445,2910880060
Biology,Agronomy,Alisma plantago,86803240,6557445,2909569133
Biology,Agronomy,Allium ameloprasum,86803240,6557445,2908677668
Biology,Agronomy,Alternate years,86803240,6557445,2908938725
Biology,Agronomy,Alysicarpus ovalifolius,86803240,6557445,2909739172
Biology,Agronomy,Alysicarpus vaginalis,86803240,6557445,2779252592
Biology,Agronomy,Amaranth,86803240,6557445,2781052702
Biology,Agronomy,Amaranthus dubius,86803240,6557445,2909227065
Biology,Agronomy,Ammonium nonanoate,86803240,6557445,2777466678
Biology,Agronomy,Amorpha fruticosa,86803240,6557445,2909058347
Biology,Agronomy,Amsinckia intermedia,86803240,6557445,2908775286
Biology,Agronomy,Andropogon,86803240,6557445,2781206824
Biology,Agronomy,Anemopaegma glaucum,86803240,6557445,2779123104
Biology,Agronomy,Animal breeding,86803240,6557445,2016182
Biology,Agronomy,Annual plant,86803240,6557445,157155287
Biology,Agronomy,Aphid,86803240,6557445,2775976403
Biology,Agronomy,Apion apricans,86803240,6557445,2776078039
Biology,Agronomy,Apluda mutica,86803240,6557445,2910268058
Biology,Agronomy,Application dose,86803240,6557445,2910142012
Biology,Agronomy,Arachis,86803240,6557445,2776156084
Biology,Agronomy,Arachis hypogaea,86803240,6557445,2993850768
Biology,Agronomy,Aristida latifolia,86803240,6557445,2908825518
Biology,Agronomy,Artemisia desertorum,86803240,6557445,2908848661
Biology,Agronomy,Artemisia intramongolica,86803240,6557445,2911193453
Biology,Agronomy,Arundinella hirta,86803240,6557445,2909175812
Biology,Agronomy,Astragalus canadensis,86803240,6557445,2777695173
Biology,Agronomy,Astragalus sinicus,86803240,6557445,2909249525
Biology,Agronomy,Atriplex,86803240,6557445,2779179568
Biology,Agronomy,Atriplex canescens,86803240,6557445,2909254319
Biology,Agronomy,Atriplex parryi,86803240,6557445,2781039878
Biology,Agronomy,Aulacophora foveicollis,86803240,6557445,2910452541
Biology,Agronomy,Avena,86803240,6557445,2779908699
Biology,Agronomy,Awnless brome grass,86803240,6557445,2909669980
Biology,Agronomy,Axonopus compressus,86803240,6557445,2780952055
Biology,Agronomy,Axonopus scoparius,86803240,6557445,2910564612
Biology,Agronomy,Azolla,86803240,6557445,2781226114
Biology,Agronomy,BARLEY GRAIN,86803240,6557445,2909033153
Biology,Agronomy,Bachelor of Environmental Design,86803240,6557445,2776166856
Biology,Agronomy,Bakanae,86803240,6557445,2776514779
Biology,Agronomy,Banana plantation,86803240,6557445,2776097888
Biology,Agronomy,Bauhinia forficata,86803240,6557445,2776111463
Biology,Agronomy,Bauhinia thonningii,86803240,6557445,2910495865
Biology,Agronomy,Bean black,86803240,6557445,2908884670
Biology,Agronomy,Beardless wheatgrass,86803240,6557445,2908745447
Biology,Agronomy,Beefsteak tomato,86803240,6557445,2780625545
Biology,Agronomy,Beet pulp,86803240,6557445,2778805457
Biology,Agronomy,Benazolin-ethyl,86803240,6557445,2909318841
Biology,Agronomy,Bensulfuron methyl,86803240,6557445,2910244315
Biology,Agronomy,Benthiocarb,86803240,6557445,2780225753
Biology,Agronomy,Bio efficacy,86803240,6557445,3019404265
Biology,Agronomy,Bioeffector,86803240,6557445,2777064625
Biology,Agronomy,Biofertilizer,86803240,6557445,192039558
Biology,Agronomy,Biointensive agriculture,86803240,6557445,2775925203
Biology,Agronomy,Biomass (ecology),86803240,6557445,115540264
Biology,Agronomy,Bipolaris,86803240,6557445,2779283455
Biology,Agronomy,Black earth,86803240,6557445,2993479325
Biology,Agronomy,Blepharis linariifolia,86803240,6557445,2908530560
Biology,Agronomy,Blight,86803240,6557445,182076605
Biology,Agronomy,Boll weevil,86803240,6557445,2992519270
Biology,Agronomy,Bothriochloa ischaemum,86803240,6557445,2780902009
Biology,Agronomy,Brachiaria mutica,86803240,6557445,2779854546
Biology,Agronomy,Branch number,86803240,6557445,2983607664
Biology,Agronomy,Brassica,86803240,6557445,2776747608
Biology,Agronomy,Brassica elongata,86803240,6557445,2777255187
Biology,Agronomy,Brassica oleracea,86803240,6557445,2777943035
Biology,Agronomy,Broiler,86803240,6557445,2780289900
Biology,Agronomy,Bromus japonicus,86803240,6557445,2910994773
Biology,Agronomy,Broom millet,86803240,6557445,2908788082
Biology,Agronomy,Brown-banded carder bee,86803240,6557445,2779928879
Biology,Agronomy,Bruchus,86803240,6557445,2778203816
Biology,Agronomy,Bruchus brachialis,86803240,6557445,2909774735
Biology,Agronomy,Bt cotton,86803240,6557445,60665246
Biology,Agronomy,Buffalo meat,86803240,6557445,2779520734
Biology,Agronomy,Cajanus,86803240,6557445,2777531858
Biology,Agronomy,Calamagrostis arundinacea,86803240,6557445,2778233095
Biology,Agronomy,Calliandra,86803240,6557445,2779973685
Biology,Agronomy,Calliandra calothyrsus,86803240,6557445,2776488725
Biology,Agronomy,Calligonum,86803240,6557445,2779714454
Biology,Agronomy,Calopogonium,86803240,6557445,2779653781
Biology,Agronomy,Camelina,86803240,6557445,2781406593
Biology,Agronomy,Camphorosma lessingii,86803240,6557445,2911042104
Biology,Agronomy,Canary grass,86803240,6557445,2779794263
Biology,Agronomy,Canavalia ensiformis,86803240,6557445,2776490341
Biology,Agronomy,Canola,86803240,6557445,2779223168
Biology,Agronomy,Caperonia palustris,86803240,6557445,2909197759
Biology,Agronomy,Caragana,86803240,6557445,2779103732
Biology,Agronomy,Caragana intermedia,86803240,6557445,2910047153
Biology,Agronomy,Caragana opulens,86803240,6557445,2910820767
Biology,Agronomy,Carex albata,86803240,6557445,2908712801
Biology,Agronomy,Carex liparocarpos,86803240,6557445,2908700758
Biology,Agronomy,Catapodium rigidum,86803240,6557445,2910075459
Biology,Agronomy,Celosia,86803240,6557445,2779186684
Biology,Agronomy,Celosia argentea,86803240,6557445,2909780756
Biology,Agronomy,Cenchrus ciliaris,86803240,6557445,2780190700
Biology,Agronomy,Cercospora kikuchii,86803240,6557445,2778652299
Biology,Agronomy,Cercosporella,86803240,6557445,2908970228
Biology,Agronomy,Cereal grain,86803240,6557445,3018356160
Biology,Agronomy,Chaetorellia acrolophi,86803240,6557445,2777813118
Biology,Agronomy,Chaldron,86803240,6557445,2778896657
Biology,Agronomy,Chamaecytisus,86803240,6557445,2779227108
Biology,Agronomy,Chamber experiment,86803240,6557445,3018948131
Biology,Agronomy,Chemical control,86803240,6557445,2993273313
Biology,Agronomy,Chemical free,86803240,6557445,2776612326
Biology,Agronomy,Chenopodium glaucum,86803240,6557445,2910882928
Biology,Agronomy,Chewing's fescue,86803240,6557445,2911086518
Biology,Agronomy,Chinese-potato,86803240,6557445,2909824294
Biology,Agronomy,Chlorflurenol,86803240,6557445,2910213299
Biology,Agronomy,Chlorimuron ethyl,86803240,6557445,2908840922
Biology,Agronomy,Chloris distichophylla,86803240,6557445,2910139088
Biology,Agronomy,Chloris verticillata,86803240,6557445,2908711755
Biology,Agronomy,Chlorops pumilionis,86803240,6557445,2779708397
Biology,Agronomy,Chlorosis,86803240,6557445,2776411976
Biology,Agronomy,Christmas tree cultivation,86803240,6557445,2778744710
Biology,Agronomy,Chroogomphus rutilus,86803240,6557445,2779962697
Biology,Agronomy,Chrysopogon,86803240,6557445,2780126421
Biology,Agronomy,Chrysopogon aciculatus,86803240,6557445,2777116495
Biology,Agronomy,Cichorium,86803240,6557445,2778011807
Biology,Agronomy,Ciclospermum leptophyllum,86803240,6557445,2776333655
Biology,Agronomy,Clipping (audio),86803240,6557445,33206468
Biology,Agronomy,Combine harvester,86803240,6557445,136360083
Biology,Agronomy,Compost,86803240,6557445,2780739461
Biology,Agronomy,Connecticut shade tobacco,86803240,6557445,176423301
Biology,Agronomy,Control treatment,86803240,6557445,3018678989
Biology,Agronomy,Controlled environment chamber,86803240,6557445,2909296858
Biology,Agronomy,Controller (irrigation),86803240,6557445,203479927
Biology,Agronomy,Convolvulus sepium,86803240,6557445,2909888762
Biology,Agronomy,Cool season,86803240,6557445,3019165313
Biology,Agronomy,Corchorus trilocularis,86803240,6557445,2910821896
Biology,Agronomy,Corispermum declinatum,86803240,6557445,2910067086
Biology,Agronomy,Corm,86803240,6557445,62555735
Biology,Agronomy,Corn field,86803240,6557445,2993056383
Biology,Agronomy,Corn grey leaf spot,86803240,6557445,2775922505
Biology,Agronomy,Coronilla,86803240,6557445,2780499237
Biology,Agronomy,Cover crop,86803240,6557445,34070608
Biology,Agronomy,Crambe,86803240,6557445,2780556039
Biology,Agronomy,Crop,86803240,6557445,137580998
Biology,Agronomy,Crop protection,86803240,6557445,532801124
Biology,Agronomy,Crop yield,86803240,6557445,126343540
Biology,Agronomy,Crotalaria,86803240,6557445,2776110052
Biology,Agronomy,Cultivar,86803240,6557445,197321923
Biology,Agronomy,Cultivated plant taxonomy,86803240,6557445,201796137
Biology,Agronomy,Cultural methods,86803240,6557445,2776596991
Biology,Agronomy,Curing of tobacco,86803240,6557445,122519844
Biology,Agronomy,Cylindropuntia imbricata,86803240,6557445,2776765149
Biology,Agronomy,Cymbopogon jwarancusa,86803240,6557445,2909862657
Biology,Agronomy,Cynodon,86803240,6557445,2777851254
Biology,Agronomy,Cynodon dactylon,86803240,6557445,2777792020
Biology,Agronomy,Cynodon plectostachyum,86803240,6557445,2910491382
Biology,Agronomy,Cynosurus echinatus,86803240,6557445,2908940025
Biology,Agronomy,Cyperus,86803240,6557445,2778998384
Biology,Agronomy,Cyperus compressus,86803240,6557445,2910309058
Biology,Agronomy,Cyperus eragrostis,86803240,6557445,2780685775
Biology,Agronomy,Cyperus rotundus,86803240,6557445,2778956855
Biology,Agronomy,Cytisus proliferus,86803240,6557445,2777829259
Biology,Agronomy,Dalbergia sissoo,86803240,6557445,2910392309
Biology,Agronomy,Dark bush-cricket,86803240,6557445,2778708139
Biology,Agronomy,Daucus carota,86803240,6557445,2778842764
Biology,Agronomy,Deforestation in the Democratic Republic of the Congo,86803240,6557445,2777621760
Biology,Agronomy,Descurainia sophia,86803240,6557445,2780642584
Biology,Agronomy,Desmodium,86803240,6557445,2776875321
Biology,Agronomy,Desmostachya bipinnata,86803240,6557445,2779026395
Biology,Agronomy,Diabrotica speciosa,86803240,6557445,2777366909
Biology,Agronomy,Diamondbird,86803240,6557445,2908986567
Biology,Agronomy,Dichanthium,86803240,6557445,2776758133
Biology,Agronomy,Dichanthium annulatum,86803240,6557445,2776223188
Biology,Agronomy,Dicladispa armigera,86803240,6557445,2908645023
Biology,Agronomy,Diclofop-methyl,86803240,6557445,2909984393
Biology,Agronomy,Digitaria,86803240,6557445,2775898069
Biology,Agronomy,Digitaria exilis,86803240,6557445,2908930336
Biology,Agronomy,Digitaria radicosa,86803240,6557445,2909511788
Biology,Agronomy,Dimethazone,86803240,6557445,2909520370
Biology,Agronomy,Dimethyl tetrachloroterephthalate,86803240,6557445,2780630299
Biology,Agronomy,Dimorphotheca pluvialis,86803240,6557445,2777317686
Biology,Agronomy,Dioscorea cayennensis,86803240,6557445,2909672033
Biology,Agronomy,Dioscorea rotundata,86803240,6557445,2777794352
Biology,Agronomy,Diplotaxis virgata,86803240,6557445,2910561974
Biology,Agronomy,Disease management (agriculture),86803240,6557445,2779212880
Biology,Agronomy,Disease progress,86803240,6557445,3018807960
Biology,Agronomy,Diseases insect,86803240,6557445,2909137168
Biology,Agronomy,Distribution uniformity,86803240,6557445,2779693302
Biology,Agronomy,Dolichos,86803240,6557445,2777948272
Biology,Agronomy,Downy mildew,86803240,6557445,2780087670
Biology,Agronomy,Drechslera,86803240,6557445,2778810401
Biology,Agronomy,Drechslera avenacea,86803240,6557445,2776773694
Biology,Agronomy,Drought recovery,86803240,6557445,2910433037
Biology,Agronomy,Drought resistance,86803240,6557445,2992348824
Biology,Agronomy,Drought stress,86803240,6557445,2992468275
Biology,Agronomy,Drought tolerance,86803240,6557445,189797535
Biology,Agronomy,Dry land,86803240,6557445,2993264327
Biology,Agronomy,Dry matter,86803240,6557445,2780138947
Biology,Agronomy,Dry weight,86803240,6557445,150668497
Biology,Agronomy,Early generation,86803240,6557445,3019271112
Biology,Agronomy,Early season,86803240,6557445,2993848785
Biology,Agronomy,Earthworm,86803240,6557445,2776332788
Biology,Agronomy,Eastern Cottonwood,86803240,6557445,2781155726
Biology,Agronomy,Echinochloa frumentacea,86803240,6557445,2778505136
Biology,Agronomy,Ecological yield,86803240,6557445,2780613439
Biology,Agronomy,Ecology of contexts,86803240,6557445,182984027
Biology,Agronomy,Edible Grain,86803240,6557445,2909381875
Biology,Agronomy,Eleocharis parvula,86803240,6557445,2778837699
Biology,Agronomy,Elymus dahuricus,86803240,6557445,2909694322
Biology,Agronomy,Elymus sibiricus,86803240,6557445,2910899259
Biology,Agronomy,Empoasca devastans,86803240,6557445,2910715977
Biology,Agronomy,English wheat,86803240,6557445,2909643040
Biology,Agronomy,Enterolobium contortisiliquum,86803240,6557445,2780696909
Biology,Agronomy,Environmental issues in Nepal,86803240,6557445,2777801476
Biology,Agronomy,Environmental vegetarianism,86803240,6557445,2781260664
Biology,Agronomy,Eragrostis,86803240,6557445,2780690553
Biology,Agronomy,Eragrostis ciliaris,86803240,6557445,2908755786
Biology,Agronomy,Eragrostis curvula,86803240,6557445,2778869044
Biology,Agronomy,Eragrostis intermedia,86803240,6557445,2776175859
Biology,Agronomy,Eragrostis japonica,86803240,6557445,2910016703
Biology,Agronomy,Eragrostis pilosa,86803240,6557445,2776359569
Biology,Agronomy,Erechtites,86803240,6557445,2776892756
Biology,Agronomy,Eremochloa,86803240,6557445,2779582189
Biology,Agronomy,Eremochloa ophiuroides,86803240,6557445,2780178318
Biology,Agronomy,Eruca,86803240,6557445,2780158907
Biology,Agronomy,Erythrina edulis,86803240,6557445,2778991759
Biology,Agronomy,Erythrina poeppigiana,86803240,6557445,2910731974
Biology,Agronomy,Eucomis bicolor,86803240,6557445,2776921055
Biology,Agronomy,Eulaliopsis binata,86803240,6557445,2779268569
Biology,Agronomy,Eurygaster,86803240,6557445,2776408974
Biology,Agronomy,Eurygaster integriceps,86803240,6557445,2776282098
Biology,Agronomy,Exapion fuscirostre,86803240,6557445,2779369227
Biology,Agronomy,Fagopyrum esculentum Moench,86803240,6557445,2908885741
Biology,Agronomy,Fagopyrum sagittatum Gilib.,86803240,6557445,2909484723
Biology,Agronomy,Farmer Research Committee,86803240,6557445,2780242003
Biology,Agronomy,Feed quality,86803240,6557445,2992658554
Biology,Agronomy,Fenoxaprop-ethyl,86803240,6557445,2910090636
Biology,Agronomy,Feral goats in Australia,86803240,6557445,2780551452
Biology,Agronomy,Fertilaid,86803240,6557445,2777406427
Biology,Agronomy,Fertilizer,86803240,6557445,2780560099
Biology,Agronomy,Festuca elatior,86803240,6557445,2910980116
Biology,Agronomy,Festuca rubra,86803240,6557445,2778606127
Biology,Agronomy,Fibre content,86803240,6557445,3018389365
Biology,Agronomy,Field conditions,86803240,6557445,3018642279
Biology,Agronomy,Field crop,86803240,6557445,2993556214
Biology,Agronomy,Field experiment,86803240,6557445,75639521
Biology,Agronomy,Field plot,86803240,6557445,2993820477
Biology,Agronomy,Field screening,86803240,6557445,3019751686
Biology,Agronomy,Field trial,86803240,6557445,2779565104
Biology,Agronomy,Fimbristylis dichotoma,86803240,6557445,2910858632
Biology,Agronomy,Finger millet,86803240,6557445,3019364979
Biology,Agronomy,Flea beetle,86803240,6557445,2781180525
Biology,Agronomy,Flemingia macrophylla,86803240,6557445,2779068746
Biology,Agronomy,Fluazifop-butyl,86803240,6557445,2910402855
Biology,Agronomy,Fluorochloridone,86803240,6557445,2908525465
Biology,Agronomy,Fodder,86803240,6557445,513193947
Biology,Agronomy,Food Not Lawns,86803240,6557445,2777795197
Biology,Agronomy,Forage,86803240,6557445,2779370140
Biology,Agronomy,Forage harvester,86803240,6557445,2777364235
Biology,Agronomy,Forest gardening,86803240,6557445,198098250
Biology,Agronomy,Forest steppe,86803240,6557445,2993892008
Biology,Agronomy,Foxtail,86803240,6557445,166085705
Biology,Agronomy,French intensive gardening,86803240,6557445,2778785613
Biology,Agronomy,French millet,86803240,6557445,2911143080
Biology,Agronomy,Fresh weight,86803240,6557445,3019209280
Biology,Agronomy,Fumigation,86803240,6557445,2780897802
Biology,Agronomy,Fungicide,86803240,6557445,74600772
Biology,Agronomy,Galega orientalis,86803240,6557445,2778148323
Biology,Agronomy,Germination,86803240,6557445,100701293
Biology,Agronomy,Germplasm,86803240,6557445,2777461220
Biology,Agronomy,Gliricidia sepium,86803240,6557445,2778268778
Biology,Agronomy,Glufosinate-ammonium,86803240,6557445,2910961795
Biology,Agronomy,Glume,86803240,6557445,2778205499
Biology,Agronomy,Glyphosate,86803240,6557445,2780910873
Biology,Agronomy,Goad,86803240,6557445,2777394349
Biology,Agronomy,Golf course turf,86803240,6557445,2778424656
Biology,Agronomy,Gooseberries,86803240,6557445,2910945474
Biology,Agronomy,Gossypium,86803240,6557445,2776552463
Biology,Agronomy,Gossypium hirsutum,86803240,6557445,2993788577
Biology,Agronomy,Gossypium spp,86803240,6557445,2991870575
Biology,Agronomy,Grain damage,86803240,6557445,2776141751
Biology,Agronomy,Grain quality,86803240,6557445,2778520195
Biology,Agronomy,Grain yield,86803240,6557445,2992211155
Biology,Agronomy,Grass mixture,86803240,6557445,2910990544
Biology,Agronomy,Grassland,86803240,6557445,2775835988
Biology,Agronomy,Grazing,86803240,6557445,2777904157
Biology,Agronomy,Green Bridge,86803240,6557445,2777608174
Biology,Agronomy,Green leaf,86803240,6557445,3018619450
Biology,Agronomy,Green manure,86803240,6557445,190638079
Biology,Agronomy,Greenhouse,86803240,6557445,32198211
Biology,Agronomy,Groundcover,86803240,6557445,2776940722
Biology,Agronomy,Growing cattle,86803240,6557445,2908732175
Biology,Agronomy,Growing region,86803240,6557445,130720137
Biology,Agronomy,Growing season,86803240,6557445,137660486
Biology,Agronomy,Growth development,86803240,6557445,3017759813
Biology,Agronomy,Growth plant,86803240,6557445,2910428634
Biology,Agronomy,Grubbing,86803240,6557445,2778479898
Biology,Agronomy,Guar,86803240,6557445,2776551768
Biology,Agronomy,Guizotia,86803240,6557445,2780826302
Biology,Agronomy,Gutierrezia microcephala,86803240,6557445,2909986749
Biology,Agronomy,Guttation,86803240,6557445,159871176
Biology,Agronomy,Halogeton,86803240,6557445,2777538952
Biology,Agronomy,Halogeton glomeratus,86803240,6557445,2776661798
Biology,Agronomy,Haloxylon,86803240,6557445,2780073720
Biology,Agronomy,Haloxylon ammodendron,86803240,6557445,2776289648
Biology,Agronomy,Hardwickia binata,86803240,6557445,2909894415
Biology,Agronomy,Harlequin cabbage bug,86803240,6557445,2780618695
Biology,Agronomy,Harrow,86803240,6557445,2776560457
Biology,Agronomy,Harvest time,86803240,6557445,3019341166
Biology,Agronomy,Hay,86803240,6557445,106191032
Biology,Agronomy,Headland (agriculture),86803240,6557445,69188165
Biology,Agronomy,Hedysarum,86803240,6557445,2777532304
Biology,Agronomy,Helminthosporium rostratum,86803240,6557445,2908871655
Biology,Agronomy,Helminthosporium sativum,86803240,6557445,2909739043
Biology,Agronomy,Hemarthria,86803240,6557445,2780531340
Biology,Agronomy,Hemarthria compressa,86803240,6557445,2910467396
Biology,Agronomy,Hemarthria sibirica,86803240,6557445,2909820437
Biology,Agronomy,Herbaceous plant,86803240,6557445,30820588
Biology,Agronomy,Heterodera tabacum,86803240,6557445,2779659749
Biology,Agronomy,Heterophos,86803240,6557445,2909752565
Biology,Agronomy,High yielding,86803240,6557445,3017878015
Biology,Agronomy,Holistic management,86803240,6557445,2778342671
Biology,Agronomy,Holotrichia consanguinea,86803240,6557445,2908983847
Biology,Agronomy,Hordeum brevisubulatum,86803240,6557445,2909081697
Biology,Agronomy,Hordeum sp.,86803240,6557445,2910728767
Biology,Agronomy,Horticultural crops,86803240,6557445,2993779736
Biology,Agronomy,Horticultural oil,86803240,6557445,2777231782
Biology,Agronomy,Human fertilization,86803240,6557445,88972607
Biology,Agronomy,Humid forest,86803240,6557445,2992208560
Biology,Agronomy,Hybrid,86803240,6557445,48189365
Biology,Agronomy,Hybrid plant,86803240,6557445,2993280089
Biology,Agronomy,Hybrid poplar,86803240,6557445,2991682999
Biology,Agronomy,Hydroculture,86803240,6557445,199749930
Biology,Agronomy,Hydroponic culture,86803240,6557445,2993495421
Biology,Agronomy,Hydroponics,86803240,6557445,552594755
Biology,Agronomy,Hyparrhenia hirta,86803240,6557445,2776076217
Biology,Agronomy,Hügelkultur,86803240,6557445,2779199840
Biology,Agronomy,Imperata,86803240,6557445,2775843433
Biology,Agronomy,Indicator plant,86803240,6557445,204513146
Biology,Agronomy,Indigofera hirsuta,86803240,6557445,2909524964
Biology,Agronomy,Infestation,86803240,6557445,2776451879
Biology,Agronomy,Inga,86803240,6557445,2777528026
Biology,Agronomy,Insect defoliation,86803240,6557445,2994127888
Biology,Agronomy,Insect pest,86803240,6557445,2994141551
Biology,Agronomy,Integrated pest management,86803240,6557445,123963621
Biology,Agronomy,Intensive gathering,86803240,6557445,2781183867
Biology,Agronomy,Interaction,86803240,6557445,855514
Biology,Agronomy,Intercropping,86803240,6557445,2781208722
Biology,Agronomy,Ipomoea batata,86803240,6557445,2910400597
Biology,Agronomy,Irrigation,86803240,6557445,88862950
Biology,Agronomy,Ischaemum aristatum,86803240,6557445,2908866561
Biology,Agronomy,Ischaemum indicum,86803240,6557445,2910283891
Biology,Agronomy,Iseilema,86803240,6557445,2778316574
Biology,Agronomy,Juncus bufonius,86803240,6557445,2781284309
Biology,Agronomy,June grass,86803240,6557445,2911090177
Biology,Agronomy,Karbutilate,86803240,6557445,2910502847
Biology,Agronomy,Karnal bunt,86803240,6557445,2775848907
Biology,Agronomy,Kearney Research and Extension Center,86803240,6557445,2780094590
Biology,Agronomy,Keyline design,86803240,6557445,193921526
Biology,Agronomy,Kochia indica,86803240,6557445,2910680368
Biology,Agronomy,Korean natural farming,86803240,6557445,2780717407
Biology,Agronomy,Kyllinga brevifolia,86803240,6557445,2779930817
Biology,Agronomy,Lachenalia reflexa,86803240,6557445,2779674076
Biology,Agronomy,Lactarius resimus,86803240,6557445,2777322549
Biology,Agronomy,Lactuca,86803240,6557445,2778343920
Biology,Agronomy,Lampides,86803240,6557445,2778371310
Biology,Agronomy,Land restoration,86803240,6557445,73872442
Biology,Agronomy,Late season,86803240,6557445,2992768916
Biology,Agronomy,Lathyrus,86803240,6557445,2776915367
Biology,Agronomy,Lathyrus quinquenervius,86803240,6557445,2909567502
Biology,Agronomy,Lathyrus tuberosus,86803240,6557445,2778631474
Biology,Agronomy,Leaf area index,86803240,6557445,25989453
Biology,Agronomy,Leaf blade,86803240,6557445,2991666437
Biology,Agronomy,Leaf fall,86803240,6557445,2991913387
Biology,Agronomy,Leaf protein concentrate,86803240,6557445,2778681651
Biology,Agronomy,Leaf size,86803240,6557445,2779303498
Biology,Agronomy,Leaf spot,86803240,6557445,2780034373
Biology,Agronomy,Leaf wetness,86803240,6557445,2780215729
Biology,Agronomy,Leaf width,86803240,6557445,3018326316
Biology,Agronomy,Leafy,86803240,6557445,2781451354
Biology,Agronomy,Leersia hexandra,86803240,6557445,2780171611
